Token Address,Token ID,ID,User,Status,URI,Name,Image URL,Metadata,Collection Name,Collection Icon URL,Created At,Updated At,Captured By,Tier,Stage,Finish,Points
0xa732097446130b699bea80475ca571e73f9a7b17,1871487,0x23a6af7ccd7d6165eb49354b6c3940ec47484a5dec987abe16797ab28f1a9d33,0x2179577a53b40874a821476281c45096fe2bfd60,imx,,Archie,https://sepolia.media.illuvium.io/web/NFT/NFTPlaceholder_ComingSoon.webp,"{""Set"": ""1"", ""Line"": ""Turtle"", ""Path"": ""Default"", ""Tier"": 1, ""Type"": ""Archie"", ""name"": ""Archie"", ""Class"": ""Empath"", ""Stage"": 1, ""Finish"": ""Holo"", ""Affinity"": ""Nature"", ""Variation"": ""Original"", ""image_url"": ""https://sepolia.media.illuvium.io/web/NFT/NFTPlaceholder_ComingSoon.webp"", ""Captured By"": ""0x2179577a53b40874a821476281c45096fe2bfd60"", ""description"": ""Archie slams its flippers into the ground, creating a thicket that grows to a Medium Area over 3 seconds. \r\n\r\nAllies within Heal for (80*OP) Health per second. Enemies within are Rooted and take (50*OP) Energy Damage per second."", ""Production Id"": ""013_Turtle_Stage1_Default_Original"", ""Capture Number"": 31946, ""Dominant Class"": ""Empath"", ""Dominant Affinity"": ""Nature"", ""Production Number"": 0, ""Shard Captured With"": 24189731, ""Unique Random Stats Number"": ""2c5fcbc140f77a434fa1d4108e270a08fa0e036cab42b7ede747ca8d2e3c5ee5""}",Illuvium Illuvials,https://assets.sepolia-illuvium-game.io/web/static/collection/illuvials/illuvials_marketplace_icon.webp,2024-06-23T06:19:51.367378Z,2024-06-23T06:19:55.382727Z,0x2179577a53b40874a821476281c45096fe2bfd60,1,1,Holo,0
0xa732097446130b699bea80475ca571e73f9a7b17,1869580,0x1b520eea7a00954eb029409775c4a2e5818ab3c939036262af6a3680e4e583ca,0x2179577a53b40874a821476281c45096fe2bfd60,imx,,Winq,https://sepolia.media.illuvium.io/web/NFT/Illuvials/FennecFoxStage1/FennecFoxStage1_holo_default_webp.3840x2160/FennecFoxStage1_holo_default.webp,"{""Set"": ""1"", ""Line"": ""FennecFox"", ""Path"": ""Default"", ""Tier"": 3, ""Type"": ""Winq"", ""name"": ""Winq"", ""Class"": ""Empath"", ""Stage"": 1, ""Finish"": ""Holo"", ""Affinity"": ""Air"", ""Variation"": ""Original"", ""image_url"": ""https://sepolia.media.illuvium.io/web/NFT/Illuvials/FennecFoxStage1/FennecFoxStage1_holo_default_webp.3840x2160/FennecFoxStage1_holo_default.webp"", ""Captured By"": ""0x2179577a53b40874a821476281c45096fe2bfd60"", ""description"": ""Winq's gains a (150*OP) Shield for 4 seconds, mesmerising the 2 farthest enemies, Charming them for 1.5 seconds, and dealing (200*OP) Energy Damage."", ""Production Id"": ""085_FennecFox_Stage1_Default_Original"", ""Capture Number"": 29674, ""Dominant Class"": ""Empath"", ""Dominant Affinity"": ""Air"", ""Production Number"": 0, ""Shard Captured With"": 24189414, ""Unique Random Stats Number"": ""b204a260b7c57d1aaf83bc0b0d6649e8d5caa427e5e693a0af38b9e847886981""}",Illuvium Illuvials,https://assets.sepolia-illuvium-game.io/web/static/collection/illuvials/illuvials_marketplace_icon.webp,2024-06-23T05:45:30.238162Z,2024-06-23T05:45:37.259051Z,0x2179577a53b40874a821476281c45096fe2bfd60,3,1,Holo,0
0xa732097446130b699bea80475ca571e73f9a7b17,1868759,0xc80855c1de3a23ba395ee08c474acf8b08e9cad82f896fe2bdd72c44ae879d35,0x2179577a53b40874a821476281c45096fe2bfd60,imx,,Mah'mu,https://sepolia.media.illuvium.io/web/NFT/Illuvials/MammothStage1/MammothStage1_default_default_webp.3840x2160/MammothStage1_default_default.webp,"{""Set"": ""1"", ""Line"": ""Mammoth"", ""Path"": ""Default"", ""Tier"": 4, ""Type"": ""Mah'mu"", ""name"": ""Mah'mu"", ""Class"": ""Psion"", ""Stage"": 1, ""Finish"": ""DarkHolo"", ""Affinity"": ""Air"", ""Variation"": ""Original"", ""image_url"": ""https://sepolia.media.illuvium.io/web/NFT/Illuvials/MammothStage1/MammothStage1_default_default_webp.3840x2160/MammothStage1_default_default.webp"", ""Captured By"": ""0x2179577a53b40874a821476281c45096fe2bfd60"", ""description"": ""Mah'mu levitates the nearest Enemy, and throws them at the farthest Enemy, dealing (300*OP) Energy Damage in Medium Area on impact."", ""Production Id"": ""046_Mammoth_Stage1_Default_Original"", ""animation_url"": ""https://sepolia.media.illuvium.io/web/NFT/Illuvials/MammothStage1/MammothStage1_default_default_hls.m3u8/MammothStage1_default_default_master.m3u8"", ""Capture Number"": 19631, ""Dominant Class"": ""Psion"", ""Dominant Affinity"": ""Air"", ""Production Number"": 0, ""Shard Captured With"": 21250493, ""animation_url_mime_type"": ""application/vnd.apple.mpegurl"", ""Unique Random Stats Number"": ""c1c1acd11e4889e27f0583f73cbb88d4202bc5a3b8ebe8f845eb72e61b9350ea""}",Illuvium Illuvials,https://assets.sepolia-illuvium-game.io/web/static/collection/illuvials/illuvials_marketplace_icon.webp,2024-06-23T05:30:42.839128Z,2024-06-23T05:30:48.720015Z,0x2179577a53b40874a821476281c45096fe2bfd60,4,1,DarkHolo,0
0xa732097446130b699bea80475ca571e73f9a7b17,1865575,0x706c9373c2acf81ef9ea6a312f61fb8bc9409b220e8b6471cc4ee3c9006aa660,0x2179577a53b40874a821476281c45096fe2bfd60,imx,,Kukka,https://sepolia.media.illuvium.io/web/NFT/Illuvials/DodoStage1/DodoStage1_holo_default_webp.3840x2160/DodoStage1_holo_default.webp,"{""Set"": ""1"", ""Line"": ""Dodo"", ""Path"": ""Default"", ""Tier"": 1, ""Type"": ""Kukka"", ""name"": ""Kukka"", ""Class"": ""Empath"", ""Stage"": 1, ""Finish"": ""Holo"", ""Affinity"": ""Air"", ""Variation"": ""Original"", ""image_url"": ""https://sepolia.media.illuvium.io/web/NFT/Illuvials/DodoStage1/DodoStage1_holo_default_webp.3840x2160/DodoStage1_holo_default.webp"", ""Captured By"": ""0x2179577a53b40874a821476281c45096fe2bfd60"", ""description"": ""Kukka gains a (125*OP) Shield for 4 seconds, and suspends the closest Enemy in the air, Stunning them for 2.5 seconds. The suspended enemy is Focused by Allies in range and takes (15%*OP) more Damage."", ""Production Id"": ""022_Dodo_Stage1_Default_Original"", ""Capture Number"": 30479, ""Dominant Class"": ""Empath"", ""Dominant Affinity"": ""Air"", ""Production Number"": 0, ""Shard Captured With"": 24098761, ""Unique Random Stats Number"": ""80449f37528d0d94efd0e54bf992d73c156cef9bd761b19a54d80287cc422513""}",Illuvium Illuvials,https://assets.sepolia-illuvium-game.io/web/static/collection/illuvials/illuvials_marketplace_icon.webp,2024-06-23T04:35:19.865591Z,2024-06-23T04:35:24.100707Z,0x2179577a53b40874a821476281c45096fe2bfd60,1,1,Holo,0
0xa732097446130b699bea80475ca571e73f9a7b17,1865080,0xec3fd3f351ab6ccdcd0773b699bf54357808dd3dac783120d52a22aa4867d7e0,0x2179577a53b40874a821476281c45096fe2bfd60,imx,,Ace,https://sepolia.media.illuvium.io/web/NFT/Illuvials/PoodleMothStage1/PoodleMothStage1_holo_default_webp.3840x2160/PoodleMothStage1_holo_default.webp,"{""Set"": ""1"", ""Line"": ""PoodleMoth"", ""Path"": ""Default"", ""Tier"": 3, ""Type"": ""Ace"", ""name"": ""Ace"", ""Class"": ""Psion"", ""Stage"": 1, ""Finish"": ""Holo"", ""Affinity"": ""Fire"", ""Variation"": ""Original"", ""image_url"": ""https://sepolia.media.illuvium.io/web/NFT/Illuvials/PoodleMothStage1/PoodleMothStage1_holo_default_webp.3840x2160/PoodleMothStage1_holo_default.webp"", ""Captured By"": ""0x2179577a53b40874a821476281c45096fe2bfd60"", ""description"": ""Ace takes to the skies, becoming Airborne and Dashing towards the farthest Enemy. \r\n\r\nAs it Dashes it sets the ground aflame in a Medium area, dealing (250*OP) Energy Damage over 5 seconds."", ""Production Id"": ""073_PoodleMoth_Stage1_Default_Original"", ""Capture Number"": 27402, ""Dominant Class"": ""Psion"", ""Dominant Affinity"": ""Fire"", ""Production Number"": 0, ""Shard Captured With"": 24098415, ""Unique Random Stats Number"": ""5355d287613a36d9075bebaed1413846538c79be830dcd5303ad4b57c3fc9974""}",Illuvium Illuvials,https://assets.sepolia-illuvium-game.io/web/static/collection/illuvials/illuvials_marketplace_icon.webp,2024-06-23T04:26:31.453832Z,2024-06-23T04:26:38.793902Z,0x2179577a53b40874a821476281c45096fe2bfd60,3,1,Holo,0
0xa732097446130b699bea80475ca571e73f9a7b17,1864704,0xec9f03e3de3dfb93a0b334f05ca645fda7aec901ffc65e7f516a7520a1ea12af,0x2179577a53b40874a821476281c45096fe2bfd60,imx,,Tatopee,https://sepolia.media.illuvium.io/web/NFT/Illuvials/SnailStage1/SnailStage1_holo_default_webp.3840x2160/SnailStage1_holo_default.webp,"{""Set"": ""1"", ""Line"": ""Snail"", ""Path"": ""Default"", ""Tier"": 1, ""Type"": ""Tatopee"", ""name"": ""Tatopee"", ""Class"": ""Psion"", ""Stage"": 1, ""Finish"": ""Holo"", ""Affinity"": ""Earth"", ""Variation"": ""Original"", ""image_url"": ""https://sepolia.media.illuvium.io/web/NFT/Illuvials/SnailStage1/SnailStage1_holo_default_webp.3840x2160/SnailStage1_holo_default.webp"", ""Captured By"": ""0x2179577a53b40874a821476281c45096fe2bfd60"", ""description"": ""Tatopee retracts into its shell taking 40% less damage for 4 seconds and launching projectiles at the 3 nearest Enemies, each dealing (250*OP) Energy Damage."", ""Production Id"": ""043_Snail_Stage1_Default_Original"", ""Capture Number"": 24342, ""Dominant Class"": ""Psion"", ""Dominant Affinity"": ""Earth"", ""Production Number"": 0, ""Shard Captured With"": 22791315, ""Unique Random Stats Number"": ""9f6e8f1cf10df5cd5ad40c66247f1d504deecb375458ea0e636634668f38db35""}",Illuvium Illuvials,https://assets.sepolia-illuvium-game.io/web/static/collection/illuvials/illuvials_marketplace_icon.webp,2024-06-23T04:18:52.840752Z,2024-06-23T04:18:57.828696Z,0x2179577a53b40874a821476281c45096fe2bfd60,1,1,Holo,0
0xa732097446130b699bea80475ca571e73f9a7b17,1860015,0xc390dc7ee88b10561be7d51e7d5ccf3d625d970fe2c945caa2314a3119b1e08b,0x2179577a53b40874a821476281c45096fe2bfd60,imx,,Jotun,https://sepolia.media.illuvium.io/web/NFT/Illuvials/PolarBearStage3/PolarBearStage3_default_default_webp.3840x2160/PolarBearStage3_default_default.webp,"{""Set"": ""1"", ""Line"": ""PolarBear"", ""Path"": ""Default"", ""Tier"": 4, ""Type"": ""Jotun"", ""name"": ""Jotun"", ""Class"": ""Behemoth"", ""Stage"": 3, ""Finish"": ""Colour"", ""Affinity"": ""Frost"", ""Variation"": ""Original"", ""image_url"": ""https://sepolia.media.illuvium.io/web/NFT/Illuvials/PolarBearStage3/PolarBearStage3_default_default_webp.3840x2160/PolarBearStage3_default_default.webp"", ""Captured By"": ""0x2179577a53b40874a821476281c45096fe2bfd60"", ""description"": ""Jotun bites its Target, dealing (450*OP) Pure Damage and stealing 25% Attack Damage and Attack Speed for 6 seconds. \r\n\r\nJotun then Heals for 20% of the Target's Missing Health."", ""Production Id"": ""054_PolarBear_Stage3_Default_Original"", ""animation_url"": ""https://sepolia.media.illuvium.io/web/NFT/Illuvials/PolarBearStage3/PolarBearStage3_default_default_hls.m3u8/PolarBearStage3_default_default_master.m3u8"", ""Capture Number"": 3729, ""Dominant Class"": ""Fighter"", ""Dominant Affinity"": ""Air"", ""Production Number"": 0, ""Shard Captured With"": 22821693, ""animation_url_mime_type"": ""application/vnd.apple.mpegurl"", ""Unique Random Stats Number"": ""a5bd258096e7eaa00c2e766bf63f9f980e40397d3eb1740ad1808ce08a27acac""}",Illuvium Illuvials,https://assets.sepolia-illuvium-game.io/web/static/collection/illuvials/illuvials_marketplace_icon.webp,2024-06-23T03:00:12.692438Z,2024-06-23T03:00:15.957503Z,0x2179577a53b40874a821476281c45096fe2bfd60,4,3,Colour,0
0xa732097446130b699bea80475ca571e73f9a7b17,1859357,0xf5dd6ffb0ef4b3dc8521fe2c4519c97817181d61b9d0856b4cb4e3c54b6c0dee,0x2179577a53b40874a821476281c45096fe2bfd60,imx,,Headi,https://sepolia.media.illuvium.io/web/NFT/Illuvials/KomodoDragonStage1/KomodoDragonStage1_holo_default_webp.3840x2160/KomodoDragonStage1_holo_default.webp,"{""Set"": ""1"", ""Line"": ""KomodoDragon"", ""Path"": ""Default"", ""Tier"": 3, ""Type"": ""Headi"", ""name"": ""Headi"", ""Class"": ""Bulwark"", ""Stage"": 1, ""Finish"": ""Holo"", ""Affinity"": ""Nature"", ""Variation"": ""Original"", ""image_url"": ""https://sepolia.media.illuvium.io/web/NFT/Illuvials/KomodoDragonStage1/KomodoDragonStage1_holo_default_webp.3840x2160/KomodoDragonStage1_holo_default.webp"", ""Captured By"": ""0x2179577a53b40874a821476281c45096fe2bfd60"", ""description"": ""Pollen billows in a Medium area around Headi forming a cloud for 3 seconds.\r\n\r\nAllies within take (3%*OP) reduced Damage, Enemies hitting them are Blinded for 1 second."", ""Production Id"": ""070_KomodoDragon_Stage1_Default_Original"", ""Capture Number"": 30780, ""Dominant Class"": ""Bulwark"", ""Dominant Affinity"": ""Nature"", ""Production Number"": 0, ""Shard Captured With"": 22821079, ""Unique Random Stats Number"": ""baef8e0fc93ca6dc27ccafcc80c7a831af4b822cccdef965b0d139da1894d653""}",Illuvium Illuvials,https://assets.sepolia-illuvium-game.io/web/static/collection/illuvials/illuvials_marketplace_icon.webp,2024-06-23T02:49:41.295456Z,2024-06-23T02:49:45.279369Z,0x2179577a53b40874a821476281c45096fe2bfd60,3,1,Holo,0
0xa732097446130b699bea80475ca571e73f9a7b17,1858969,0x7724ae1c7070fc3ec8867c78d5df74ee78f97434051d9022e25cc8de5f77b3f7,0x2179577a53b40874a821476281c45096fe2bfd60,imx,,Slappin,https://sepolia.media.illuvium.io/web/NFT/Illuvials/PenguinStage1/PenguinStage1_holo_default_webp.3840x2160/PenguinStage1_holo_default.webp,"{""Set"": ""1"", ""Line"": ""Penguin"", ""Path"": ""Default"", ""Tier"": 3, ""Type"": ""Slappin"", ""name"": ""Slappin"", ""Class"": ""Rogue"", ""Stage"": 1, ""Finish"": ""Holo"", ""Affinity"": ""Water"", ""Variation"": ""Original"", ""image_url"": ""https://sepolia.media.illuvium.io/web/NFT/Illuvials/PenguinStage1/PenguinStage1_holo_default_webp.3840x2160/PenguinStage1_holo_default.webp"", ""Captured By"": ""0x2179577a53b40874a821476281c45096fe2bfd60"", ""description"": ""Slappin harnesses its cold fury, gaining 40% Attack Speed, 15 Attack Range and 30 Physical Attack for 5 seconds. \r\n\r\nDuring the effect its Attacks apply Frost."", ""Production Id"": ""082_Penguin_Stage1_Default_Original"", ""Capture Number"": 23835, ""Dominant Class"": ""Rogue"", ""Dominant Affinity"": ""Water"", ""Production Number"": 0, ""Shard Captured With"": 22780931, ""Unique Random Stats Number"": ""7b1a000915735e40476dab5da2bb9c5b0833358d202dceb025956908255fd6bb""}",Illuvium Illuvials,https://assets.sepolia-illuvium-game.io/web/static/collection/illuvials/illuvials_marketplace_icon.webp,2024-06-23T02:43:09.68361Z,2024-06-23T02:43:13.301726Z,0x2179577a53b40874a821476281c45096fe2bfd60,3,1,Holo,0
0xa732097446130b699bea80475ca571e73f9a7b17,1858040,0x98793c2252c5d4739682cec3bf3ea007ebb2adcab49c4b53ddef142e1f303f91,0x2179577a53b40874a821476281c45096fe2bfd60,imx,,Relentless Floralynx,https://sepolia.media.illuvium.io/web/NFT/Illuvials/LynxStage3FighterNature/LynxStage3FighterNature_default_default_webp.3840x2160/LynxStage3FighterNature_default_default.webp,"{""Set"": ""1"", ""Line"": ""Lynx"", ""Path"": ""FighterNature"", ""Tier"": 2, ""Type"": ""Relentless Floralynx"", ""name"": ""Relentless Floralynx"", ""Class"": ""Fighter"", ""Stage"": 3, ""Finish"": ""DarkHolo"", ""Affinity"": ""Nature"", ""Variation"": ""Original"", ""image_url"": ""https://sepolia.media.illuvium.io/web/NFT/Illuvials/LynxStage3FighterNature/LynxStage3FighterNature_default_default_webp.3840x2160/LynxStage3FighterNature_default_default.webp"", ""Captured By"": ""0x2179577a53b40874a821476281c45096fe2bfd60"", ""description"": ""Relentless Floralynx mauls the target for (550*OP Physical Damage and Heals for 60% of the damage dealt."", ""Production Id"": ""109_Lynx_Stage3_FighterNature_Original"", ""Capture Number"": 3974, ""Dominant Class"": ""Fighter"", ""Dominant Affinity"": ""Nature"", ""Production Number"": 0, ""Shard Captured With"": 22780930, ""Unique Random Stats Number"": ""9fe2da5ae013f3f8bc728647f0ff8b5783a2802ae037a1e45bdbbf73a9e32e8e""}",Illuvium Illuvials,https://assets.sepolia-illuvium-game.io/web/static/collection/illuvials/illuvials_marketplace_icon.webp,2024-06-23T02:27:19.154118Z,2024-06-23T02:27:25.271097Z,0x2179577a53b40874a821476281c45096fe2bfd60,2,3,DarkHolo,0
0xa732097446130b699bea80475ca571e73f9a7b17,1857297,0x9be470c684c0341961df1e05d9117f65fc019fa2f19f6c1abd6720d93b565de3,0x2179577a53b40874a821476281c45096fe2bfd60,imx,,Lynx,https://sepolia.media.illuvium.io/web/NFT/Illuvials/LynxStage1/LynxStage1_default_default_webp.3840x2160/LynxStage1_default_default.webp,"{""Set"": ""1"", ""Line"": ""Lynx"", ""Path"": ""NoneNone"", ""Tier"": 2, ""Type"": ""Lynx"", ""name"": ""Lynx"", ""Class"": ""None"", ""Stage"": 1, ""Finish"": ""DarkHolo"", ""Affinity"": ""None"", ""Variation"": ""Original"", ""image_url"": ""https://sepolia.media.illuvium.io/web/NFT/Illuvials/LynxStage1/LynxStage1_default_default_webp.3840x2160/LynxStage1_default_default.webp"", ""Captured By"": ""0x2179577a53b40874a821476281c45096fe2bfd60"", ""description"": ""Lynx slashes the target 3 times for (125*OP) Pure Damage per slash."", ""Production Id"": ""100_Lynx_Stage1_NoneNone_Original"", ""Capture Number"": 48956, ""Dominant Class"": ""None"", ""Dominant Affinity"": ""None"", ""Production Number"": 0, ""Shard Captured With"": 22780933, ""Unique Random Stats Number"": ""095b0513cec0174a36a6ab4502fe96ee49aaa209e212da90122546adba3c3336""}",Illuvium Illuvials,https://assets.sepolia-illuvium-game.io/web/static/collection/illuvials/illuvials_marketplace_icon.webp,2024-06-23T02:14:54.859139Z,2024-06-23T02:14:57.691084Z,0x2179577a53b40874a821476281c45096fe2bfd60,2,1,DarkHolo,0
0xa732097446130b699bea80475ca571e73f9a7b17,1854967,0xff358e7ba7f5df9da492c5ad3eec73dc3fbd59ab7cb31aa9911e716c33f2ef55,0x2179577a53b40874a821476281c45096fe2bfd60,imx,,Synalph,https://sepolia.media.illuvium.io/web/NFT/Illuvials/PistolShrimpStage2/PistolShrimpStage2_default_default_webp.3840x2160/PistolShrimpStage2_default_default.webp,"{""Set"": ""1"", ""Line"": ""PistolShrimp"", ""Path"": ""Default"", ""Tier"": 5, ""Type"": ""Synalph"", ""name"": ""Synalph"", ""Class"": ""Invoker"", ""Stage"": 2, ""Finish"": ""Colour"", ""Affinity"": ""Water"", ""Variation"": ""Original"", ""image_url"": ""https://sepolia.media.illuvium.io/web/NFT/Illuvials/PistolShrimpStage2/PistolShrimpStage2_default_default_webp.3840x2160/PistolShrimpStage2_default_default.webp"", ""Captured By"": ""0x2179577a53b40874a821476281c45096fe2bfd60"", ""description"": ""Synalph fires a high pressure water beam at the farthest enemy dealing (75*OP) Energy Damage every 0.2 seconds for 4.2 seconds. Enemies hit by the Beam have their Energy Resistance reduced by 15 while being hit."", ""Production Id"": ""032_PistolShrimp_Stage2_Default_Original"", ""animation_url"": ""https://sepolia.media.illuvium.io/web/NFT/Illuvials/PistolShrimpStage2/PistolShrimpStage2_default_default_hls.m3u8/PistolShrimpStage2_default_default_master.m3u8"", ""Capture Number"": 4712, ""Dominant Class"": ""Psion"", ""Dominant Affinity"": ""Water"", ""Production Number"": 0, ""Shard Captured With"": 22780927, ""animation_url_mime_type"": ""application/vnd.apple.mpegurl"", ""Unique Random Stats Number"": ""976beb7178dc37a72b716274666dc9104a65b14bdaf1f9c839e434bcff1da891""}",Illuvium Illuvials,https://assets.sepolia-illuvium-game.io/web/static/collection/illuvials/illuvials_marketplace_icon.webp,2024-06-23T01:33:04.191643Z,2024-06-23T01:33:05.300945Z,0x2179577a53b40874a821476281c45096fe2bfd60,5,2,Colour,0
0xa732097446130b699bea80475ca571e73f9a7b17,1105938,0xb2f2dfcd92fd28720c97540d39e6338633cc9b184b331ec4514d738720006d47,0x2179577a53b40874a821476281c45096fe2bfd60,imx,,Rhamphyre,https://sepolia.media.illuvium.io/web/NFT/Illuvials/PterodactylStage3/PterodactylStage3_default_default_webp.3840x2160/PterodactylStage3_default_default.webp,"{""Set"": ""1"", ""Line"": ""Pterodactyl"", ""Path"": ""Default"", ""Tier"": 5, ""Type"": ""Rhamphyre"", ""name"": ""Rhamphyre"", ""Class"": ""Phantom"", ""Stage"": 3, ""Finish"": ""Colour"", ""Affinity"": ""Inferno"", ""Variation"": ""Original"", ""image_url"": ""https://sepolia.media.illuvium.io/web/NFT/Illuvials/PterodactylStage3/PterodactylStage3_default_default_webp.3840x2160/PterodactylStage3_default_default.webp"", ""Captured By"": ""0x2179577a53b40874a821476281c45096fe2bfd60"", ""description"": ""Rhamphyre takes to the skies, becoming Airborne for 3 seconds. As it descends, it summons a cloud of burning embers around itself, dealing (650*OP) Energy Damage in a Massive Area."", ""Production Id"": ""006_Pterodactyl_Stage3_Default_Original"", ""Capture Number"": 0, ""Dominant Class"": ""Rogue"", ""Fusion History"": ""1105488,688018,179203"", ""Dominant Affinity"": ""Fire"", ""Production Number"": 0, ""Unique Random Stats Number"": ""faa8c44eb1e21b96d9a7f2cee25c6a576c1c522747da0eb364c403721fdb6631""}",Illuvium Illuvials,https://assets.sepolia-illuvium-game.io/web/static/collection/illuvials/illuvials_marketplace_icon.webp,2024-06-14T21:22:11.170687Z,2024-06-21T20:04:25.69114Z,0x2179577a53b40874a821476281c45096fe2bfd60,5,3,Colour,0
0xa732097446130b699bea80475ca571e73f9a7b17,1580002,0x01c3e535e140b8bc01bf7863eda4dc07b925cfe82eb9e66381d6c4d5a433257a,0x2179577a53b40874a821476281c45096fe2bfd60,imx,,Ophisto,https://sepolia.media.illuvium.io/web/NFT/Illuvials/SquidStage3/SquidStage3_default_default_webp.3840x2160/SquidStage3_default_default.webp,"{""Set"": ""1"", ""Line"": ""Squid"", ""Path"": ""Default"", ""Tier"": 5, ""Type"": ""Ophisto"", ""name"": ""Ophisto"", ""Class"": ""Invoker"", ""Stage"": 3, ""Finish"": ""Colour"", ""Affinity"": ""Shock"", ""Variation"": ""Original"", ""image_url"": ""https://sepolia.media.illuvium.io/web/NFT/Illuvials/SquidStage3/SquidStage3_default_default_webp.3840x2160/SquidStage3_default_default.webp"", ""Captured By"": ""0x2179577a53b40874a821476281c45096fe2bfd60"", ""description"": ""Ophisto raises a tentacle calling lightning to strike the 2 Lowest Health Enemies. \r\n\r\nEach strike deals (400*OP) Energy Damage and if either kills an Enemy, Ophisto casts an additional time. (3 second cooldown)"", ""Production Id"": ""051_Squid_Stage3_Default_Original"", ""animation_url"": ""https://sepolia.media.illuvium.io/web/NFT/Illuvials/SquidStage3/SquidStage3_default_default_hls.m3u8/SquidStage3_default_default_master.m3u8"", ""Capture Number"": 1135, ""Dominant Class"": ""Psion"", ""Dominant Affinity"": ""Air"", ""Production Number"": 0, ""Shard Captured With"": 19336485, ""animation_url_mime_type"": ""application/vnd.apple.mpegurl"", ""Unique Random Stats Number"": ""7aaad101bea020bb57137ae6d5e9e735f0156e57950979c946a2dcfda88de209""}",Illuvium Illuvials,https://assets.sepolia-illuvium-game.io/web/static/collection/illuvials/illuvials_marketplace_icon.webp,2024-06-20T01:56:57.177588Z,2024-06-21T20:03:49.841953Z,0x2179577a53b40874a821476281c45096fe2bfd60,5,3,Colour,0
0xa732097446130b699bea80475ca571e73f9a7b17,1354361,0x7ba6f12b54079819c7981d072f76eb843508985665dddf8b61ceaa3f70fe2ffd,0x2179577a53b40874a821476281c45096fe2bfd60,imx,,Goliant,https://sepolia.media.illuvium.io/web/NFT/Illuvials/BeetleStage2/BeetleStage2_default_default_webp.3840x2160/BeetleStage2_default_default.webp,"{""Set"": ""1"", ""Line"": ""Beetle"", ""Path"": ""Default"", ""Tier"": 5, ""Type"": ""Goliant"", ""name"": ""Goliant"", ""Class"": ""Bulwark"", ""Stage"": 2, ""Finish"": ""Colour"", ""Affinity"": ""Granite"", ""Variation"": ""Original"", ""image_url"": ""https://sepolia.media.illuvium.io/web/NFT/Illuvials/BeetleStage2/BeetleStage2_default_default_webp.3840x2160/BeetleStage2_default_default.webp"", ""Captured By"": ""0x2179577a53b40874a821476281c45096fe2bfd60"", ""description"": ""Goliant summons a ghostly beetle that charges at the farthest Enemy, dealing (300*OP) Physical Damage to all Enemies that it passes through and Stunning them for 2 seconds. \r\n\r\nGoliant then takes 30% less Damage for 3 seconds."", ""Production Id"": ""020_Beetle_Stage2_Default_Original"", ""animation_url"": ""https://sepolia.media.illuvium.io/web/NFT/Illuvials/BeetleStage2/BeetleStage2_default_default_hls.m3u8/BeetleStage2_default_default_master.m3u8"", ""Capture Number"": 3235, ""Dominant Class"": ""Bulwark"", ""Dominant Affinity"": ""Earth"", ""Production Number"": 0, ""Shard Captured With"": 17288802, ""animation_url_mime_type"": ""application/vnd.apple.mpegurl"", ""Unique Random Stats Number"": ""be28810fa9f7c3a88ecaea1c34617a94edb77a8ad5a003e84a44f9339bcc0ee1""}",Illuvium Illuvials,https://assets.sepolia-illuvium-game.io/web/static/collection/illuvials/illuvials_marketplace_icon.webp,2024-06-17T16:34:57.547447Z,2024-06-21T17:02:31.083288Z,0x2179577a53b40874a821476281c45096fe2bfd60,5,2,Colour,0
0xa732097446130b699bea80475ca571e73f9a7b17,1725154,0xea42a89e1b2b1897f493ddb91e0006950815564f238434c6e06b5f12f2fe9111,0x2179577a53b40874a821476281c45096fe2bfd60,imx,,Slappin,https://sepolia.media.illuvium.io/web/NFT/Illuvials/PenguinStage1/PenguinStage1_holo_default_webp.3840x2160/PenguinStage1_holo_default.webp,"{""Set"": ""1"", ""Line"": ""Penguin"", ""Path"": ""Default"", ""Tier"": 3, ""Type"": ""Slappin"", ""name"": ""Slappin"", ""Class"": ""Rogue"", ""Stage"": 1, ""Finish"": ""Holo"", ""Affinity"": ""Water"", ""Variation"": ""Original"", ""image_url"": ""https://sepolia.media.illuvium.io/web/NFT/Illuvials/PenguinStage1/PenguinStage1_holo_default_webp.3840x2160/PenguinStage1_holo_default.webp"", ""Captured By"": ""0x2179577a53b40874a821476281c45096fe2bfd60"", ""description"": ""Slappin harnesses its cold fury, gaining 40% Attack Speed, 15 Attack Range and 30 Physical Attack for 5 seconds. \r\n\r\nDuring the effect its Attacks apply Frost."", ""Production Id"": ""082_Penguin_Stage1_Default_Original"", ""Capture Number"": 21408, ""Dominant Class"": ""Rogue"", ""Dominant Affinity"": ""Water"", ""Production Number"": 0, ""Shard Captured With"": 21311298, ""Unique Random Stats Number"": ""2ff03c9c47505abf55f62839e39bd2db9f43778d85a19103b22153e0589aee41""}",Illuvium Illuvials,https://assets.sepolia-illuvium-game.io/web/static/collection/illuvials/illuvials_marketplace_icon.webp,2024-06-21T15:48:36.846229Z,2024-06-21T15:48:38.685191Z,0x2179577a53b40874a821476281c45096fe2bfd60,3,1,Holo,0
